#second	computedX	computedY	computedZ	realX	realY	realZ	witnesscount	deviation	totalDetections
15	418.81506	560.0152	21.636364	425.09988	564.7001	35.0	33	7.838815457061804	102
45	416.9539	557.48975	20.192308	425.0999	564.70013	35.0	39	10.878761294861395	87
75	418.81506	560.0152	21.636364	425.0999	564.70013	35.0	33	7.83887640250484	100
105	416.9539	557.48975	20.192308	425.0999	564.70013	35.0	39	10.878761294861395	87
135	418.81506	560.0152	21.636364	425.0999	564.70013	35.0	33	7.83887640250484	100
165	416.9539	557.48975	20.192308	425.0999	564.70013	35.0	39	10.878761294861395	87
195	418.81506	560.0152	21.636364	425.0999	564.70013	35.0	33	7.83887640250484	100
225	416.9539	557.48975	20.192308	425.0999	564.70013	35.0	39	10.878761294861395	87
255	418.81506	560.0152	21.636364	425.0999	564.70013	35.0	33	7.83887640250484	100
285	416.9539	557.48975	20.192308	425.0999	564.70013	35.0	39	10.878761294861395	87
315	418.81506	560.0152	21.636364	425.0999	564.70013	35.0	33	7.83887640250484	100
345	416.9539	557.48975	20.192308	425.0999	564.70013	35.0	39	10.878761294861395	87
375	418.81506	560.0152	21.636364	425.0999	564.70013	35.0	33	7.83887640250484	100
405	416.9539	557.48975	20.192308	425.0999	564.70013	35.0	39	10.878761294861395	87
435	418.81506	560.0152	21.636364	425.0999	564.70013	35.0	33	7.83887640250484	100
465	416.9539	557.48975	20.192308	425.0999	564.70013	35.0	39	10.878761294861395	87
495	418.81506	560.0152	21.636364	425.0999	564.70013	35.0	33	7.83887640250484	100
525	416.9539	557.48975	20.192308	425.0999	564.70013	35.0	39	10.878761294861395	87
555	418.81506	560.0152	21.636364	425.0999	564.70013	35.0	33	7.83887640250484	100
585	416.9539	557.48975	20.192308	425.0999	564.70013	35.0	39	10.878761294861395	87
615	418.81506	560.0152	21.636364	425.0999	564.70013	35.0	33	7.83887640250484	100
645	416.9539	557.48975	20.192308	425.0999	564.70013	35.0	39	10.878761294861395	87
675	418.81506	560.0152	21.636364	425.0999	564.70013	35.0	33	7.83887640250484	100
705	416.9539	557.48975	20.192308	425.0999	564.70013	35.0	39	10.878761294861395	87
735	418.81506	560.0152	21.636364	425.0999	564.70013	35.0	33	7.83887640250484	100
765	416.9539	557.48975	20.192308	425.0999	564.70013	35.0	39	10.878761294861395	87
795	418.81506	560.0152	21.636364	425.0999	564.70013	35.0	33	7.83887640250484	100
825	416.9539	557.48975	20.192308	425.0999	564.70013	35.0	39	10.878761294861395	87
855	418.81506	560.0152	21.636364	425.0999	564.70013	35.0	33	7.83887640250484	100
885	416.9539	557.48975	20.192308	425.0999	564.70013	35.0	39	10.878761294861395	87
915	418.81506	560.0152	21.636364	425.0999	564.70013	35.0	33	7.83887640250484	100
945	416.9539	557.48975	20.192308	425.0999	564.70013	35.0	39	10.878761294861395	87
975	418.81506	560.0152	21.636364	425.0999	564.70013	35.0	33	7.83887640250484	100
1005	416.9539	557.48975	20.192308	425.0999	564.70013	35.0	39	10.878761294861395	87
1035	418.81506	560.0152	21.636364	425.0999	564.70013	35.0	33	7.83887640250484	100
1065	416.9539	557.48975	20.192308	425.0999	564.70013	35.0	39	10.878761294861395	87
1095	418.81506	560.0152	21.636364	425.0999	564.70013	35.0	33	7.83887640250484	100
1125	416.9539	557.48975	20.192308	425.0999	564.70013	35.0	39	10.878761294861395	87
1155	418.81506	560.0152	21.636364	425.0999	564.70013	35.0	33	7.83887640250484	100
1185	416.9539	557.48975	20.192308	425.0999	564.70013	35.0	39	10.878761294861395	87
1215	418.81506	560.0152	21.636364	425.0999	564.70013	35.0	33	7.83887640250484	100
1245	416.9539	557.48975	20.192308	425.0999	564.70013	35.0	39	10.878761294861395	87
1275	418.81506	560.0152	21.636364	425.0999	564.70013	35.0	33	7.83887640250484	100
1305	416.9539	557.48975	20.192308	425.0999	564.70013	35.0	39	10.878761294861395	87
1335	418.81506	560.0152	21.636364	425.0999	564.70013	35.0	33	7.83887640250484	100
1365	416.9539	557.48975	20.192308	425.0999	564.70013	35.0	39	10.878761294861395	87
1395	418.81506	560.0152	21.636364	425.0999	564.70013	35.0	33	7.83887640250484	100
1425	416.9539	557.48975	20.192308	425.0999	564.70013	35.0	39	10.878761294861395	87
1455	418.81506	560.0152	21.636364	425.0999	564.70013	35.0	33	7.83887640250484	100
