#second	computedX	computedY	computedZ	realX	realY	realZ	witnesscount	deviation	totalDetections
15	405.7527	547.82635	21.18421	400.5999	544.7001	10.5	19	6.0269964696601415	204
45	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
75	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
105	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
135	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
165	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
195	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
225	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
255	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
285	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
315	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
345	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
375	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
405	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
435	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
465	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
495	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
525	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
555	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
585	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
615	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
645	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
675	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
705	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
735	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
765	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
795	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
825	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
855	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
885	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
915	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
945	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
975	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1005	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1035	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1065	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1095	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1125	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1155	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1185	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1215	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1245	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1275	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1305	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1335	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1365	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1395	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1425	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1455	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1485	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1515	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1545	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1575	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1605	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1635	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1665	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1695	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1725	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1755	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1785	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1815	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1845	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
1875	405.70007	548.0	20.027779	400.59995	544.70013	10.5	18	6.074571686714798	191
