#second	computedX	computedY	computedZ	realX	realY	realZ	witnesscount	deviation	totalDetections
15	425.14612	566.7154	19.115385	425.09988	564.7001	35.0	13	2.0158500908414334	104
45	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
75	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
105	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
135	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
165	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
195	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
225	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
255	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
285	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
315	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
345	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
375	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
405	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
435	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
465	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
495	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
525	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
555	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
585	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
615	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
645	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
675	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
705	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
735	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
765	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
795	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
825	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
855	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
885	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
915	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
945	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
975	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
1005	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
1035	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
1065	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
1095	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
1125	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
1155	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
1185	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
1215	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
1245	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
1275	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
1305	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
1335	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
1365	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
1395	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
1425	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
1455	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
1485	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
1515	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
1545	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
1575	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
1605	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
1635	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
1665	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
1695	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
1725	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
1755	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
1785	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
1815	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
1845	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
1875	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
1905	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
1935	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
1965	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
1995	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
2025	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
2055	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
2085	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
2115	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
2145	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
2175	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
2205	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
2235	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
2265	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
2295	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
2325	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
2355	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
2385	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
2415	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
2445	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
2475	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
2505	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
2535	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
2565	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
2595	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
2625	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
2655	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
2685	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
2715	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
2745	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
2775	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
2805	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
2835	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
2865	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
2895	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
2925	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
2955	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
2985	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
3015	425.14612	566.7154	19.115385	425.0999	564.70013	35.0	13	2.015788372020708	100
3045	428.82663	563.3267	25.2	425.0999	564.70013	35.0	15	3.9717337336402596	90
