#second	computedX	computedY	computedZ	realX	realY	realZ	witnesscount	deviation	totalDetections
15	419.47372	556.2077	23.01923	400.5999	544.7001	10.5	156	22.105343951045565	-1
45	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
75	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
105	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
135	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
165	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
195	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
225	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
255	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
285	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
315	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
345	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
375	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
405	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
435	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
465	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
495	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
525	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
555	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
585	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
615	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
645	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
675	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
705	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
735	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
765	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
795	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
825	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
855	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
885	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
915	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
945	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
975	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1005	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1035	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1065	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1095	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1125	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1155	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1185	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1215	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1245	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1275	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1305	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1335	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1365	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1395	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1425	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1455	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1485	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1515	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1545	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1575	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1605	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1635	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1665	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1695	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1725	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1755	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1785	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1815	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1845	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1875	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1905	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1935	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1965	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
1995	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
2025	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
2055	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
2085	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
2115	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
2145	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
2175	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
2205	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
2235	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
2265	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
2295	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
2325	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
2355	419.37067	555.9586	23.123333	400.59995	544.70013	10.5	150	21.888203275700924	-1
