#second	computedX	computedY	computedZ	realX	realY	realZ	witnesscount	deviation	totalDetections
15	456.79715	474.5611	7.486111	456.79987	465.70013	0.0	36	8.860962330326897	-1
45	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
75	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
105	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
135	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
165	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
195	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
225	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
255	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
285	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
315	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
345	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
375	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
405	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
435	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
465	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
495	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
525	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
555	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
585	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
615	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
645	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
675	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
705	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
735	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
765	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
795	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
825	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
855	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
885	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
915	456.0617	474.8882	7.4117646	456.79987	465.70013	0.0	34	9.217683549039165	-1
