#second	computedX	computedY	computedZ	realX	realY	realZ	witnesscount	deviation	totalDetections
30	418.2455	480.00302	7.530303	406.69983	492.30026	10.5	33	16.867868248082598	-1
90	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
150	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
210	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
270	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
330	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
390	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
450	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
510	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
570	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
630	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
690	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
750	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
810	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
870	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
930	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
990	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
1050	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
1110	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
1170	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
1230	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
1290	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
1350	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
1410	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
1470	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
1530	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
1590	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
1650	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
1710	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
1770	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
1830	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
1890	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
1950	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
2010	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
2070	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
2130	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
2190	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
2250	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
2310	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
2370	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
2430	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
2490	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
2550	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
2610	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
2670	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
2730	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
2790	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
2850	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
2910	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
2970	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
3030	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
3090	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
3150	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
3210	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
3270	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
3330	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
3390	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
3450	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
3510	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
3570	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
3630	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
3690	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
3750	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
3810	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
3870	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
3930	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
3990	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
4050	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
4110	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
4170	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
4230	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
4290	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
4350	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
4410	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
4470	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
4530	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
4590	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
4650	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
4710	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
4770	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
4830	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
4890	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
4950	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
5010	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
5070	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
5130	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
5190	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
5250	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
5310	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
5370	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
5430	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
5490	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
5550	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
5610	418.82944	480.3647	7.2058825	406.69983	492.30026	10.5	34	17.0172089859356	-1
