#second	computedX	computedY	computedZ	realX	realY	realZ	witnesscount	deviation	totalDetections
30	415.8843	478.23328	6.3137255	400.40024	492.30026	0.0	51	20.919763760814597	-1
90	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
150	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
210	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
270	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
330	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
390	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
450	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
510	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
570	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
630	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
690	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
750	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
810	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
870	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
930	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
990	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
1050	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
1110	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
1170	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
1230	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
1290	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
1350	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
1410	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
1470	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
1530	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
1590	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
1650	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
1710	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
1770	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
1830	415.36533	477.65912	6.285714	400.40024	492.30026	0.0	49	20.936020331287757	-1
