#second	computedX	computedY	computedZ	realX	realY	realZ	witnesscount	deviation	totalDetections
15	301.46667	342.99304	5.133333	294.0	359.09995	10.5	465	17.753409794857724	-1
45	301.46667	342.9931	5.133333	294.0	359.09998	10.5	450	17.753382107579824	-1
75	301.46667	342.9931	5.133333	294.0	359.09998	10.5	450	17.753382107579824	-1
105	301.46667	342.9931	5.133333	294.0	359.09998	10.5	450	17.753382107579824	-1
135	301.46667	342.9931	5.133333	294.0	359.09998	10.5	450	17.753382107579824	-1
165	301.46667	342.9931	5.133333	294.0	359.09998	10.5	450	17.753382107579824	-1
195	301.46667	342.9931	5.133333	294.0	359.09998	10.5	450	17.753382107579824	-1
225	301.46667	342.9931	5.133333	294.0	359.09998	10.5	450	17.753382107579824	-1
255	301.46667	342.9931	5.133333	294.0	359.09998	10.5	450	17.753382107579824	-1
285	301.46667	342.9931	5.133333	294.0	359.09998	10.5	450	17.753382107579824	-1
315	301.46667	342.9931	5.133333	294.0	359.09998	10.5	450	17.753382107579824	-1
345	301.46667	342.9931	5.133333	294.0	359.09998	10.5	450	17.753382107579824	-1
375	301.46667	342.9931	5.133333	294.0	359.09998	10.5	450	17.753382107579824	-1
405	301.46667	342.9931	5.133333	294.0	359.09998	10.5	450	17.753382107579824	-1
435	301.46667	342.9931	5.133333	294.0	359.09998	10.5	450	17.753382107579824	-1
465	301.46667	342.9931	5.133333	294.0	359.09998	10.5	450	17.753382107579824	-1
495	301.46667	342.9931	5.133333	294.0	359.09998	10.5	450	17.753382107579824	-1
525	301.46667	342.9931	5.133333	294.0	359.09998	10.5	450	17.753382107579824	-1
555	301.46667	342.9931	5.133333	294.0	359.09998	10.5	450	17.753382107579824	-1
585	301.46667	342.9931	5.133333	294.0	359.09998	10.5	450	17.753382107579824	-1
615	301.46667	342.9931	5.133333	294.0	359.09998	10.5	450	17.753382107579824	-1
645	301.46667	342.9931	5.133333	294.0	359.09998	10.5	450	17.753382107579824	-1
675	301.46667	342.9931	5.133333	294.0	359.09998	10.5	450	17.753382107579824	-1
705	301.46667	342.9931	5.133333	294.0	359.09998	10.5	450	17.753382107579824	-1
735	301.46667	342.9931	5.133333	294.0	359.09998	10.5	450	17.753382107579824	-1
765	301.46667	342.9931	5.133333	294.0	359.09998	10.5	450	17.753382107579824	-1
795	301.46667	342.9931	5.133333	294.0	359.09998	10.5	450	17.753382107579824	-1
