#second	computedX	computedY	computedZ	realX	realY	realZ	witnesscount	deviation	totalDetections
15	421.91187	556.97455	23.254238	425.09988	564.7001	35.0	59	8.357463663002964	-1
45	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
75	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
105	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
135	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
165	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
195	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
225	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
255	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
285	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
315	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
345	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
375	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
405	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
435	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
465	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
495	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
525	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
555	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
585	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
615	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
645	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
675	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
705	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
735	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
765	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
795	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
825	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
855	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
885	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
915	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
945	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
975	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
1005	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
1035	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
1065	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
1095	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
1125	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
1155	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
1185	421.62857	557.3964	23.1875	425.0999	564.70013	35.0	56	8.086681803076791	-1
