#second	computedX	computedY	computedZ	realX	realY	realZ	witnesscount	deviation	totalDetections
30	408.7305	568.2694	16.75	412.90024	571.30035	28.0	98	5.154934328736925	-1
90	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
150	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
210	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
270	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
330	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
390	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
450	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
510	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
570	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
630	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
690	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
750	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
810	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
870	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
930	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
990	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
1050	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
1110	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
1170	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
1230	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
1290	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
1350	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
1410	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
1470	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
1530	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
1590	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
1650	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
1710	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
1770	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
1830	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
1890	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
1950	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
2010	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
2070	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
2130	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
2190	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
2250	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
2310	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
2370	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
2430	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
2490	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
2550	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
2610	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
2670	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
2730	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
2790	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
2850	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
2910	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
2970	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
3030	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
3090	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
3150	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
3210	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
3270	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
3330	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
3390	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
3450	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
3510	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
3570	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
3630	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
3690	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
3750	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
3810	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
3870	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
3930	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
3990	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
4050	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
4110	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
4170	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
4230	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
4290	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
4350	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
4410	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
4470	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
4530	408.68753	568.3062	16.48969	412.90024	571.30035	28.0	97	5.168344292652196	-1
