#second	computedX	computedY	computedZ	realX	realY	realZ	witnesscount	deviation	totalDetections
30	407.06494	548.7346	16.527779	400.59976	544.69965	10.5	1098	7.620994260063777	-1
90	407.065	548.7346	16.527779	400.59976	544.69965	10.5	1080	7.621046038577995	-1
150	407.065	548.7346	16.527779	400.59976	544.69965	10.5	1080	7.621046038577995	-1
210	407.065	548.7346	16.527779	400.59976	544.69965	10.5	1080	7.621046038577995	-1
270	407.065	548.7346	16.527779	400.59976	544.69965	10.5	1080	7.621046038577995	-1
330	407.065	548.7346	16.527779	400.59976	544.69965	10.5	1080	7.621046038577995	-1
390	407.065	548.7346	16.527779	400.59976	544.69965	10.5	1080	7.621046038577995	-1
450	407.065	548.7346	16.527779	400.59976	544.69965	10.5	1080	7.621046038577995	-1
510	407.065	548.7346	16.527779	400.59976	544.69965	10.5	1080	7.621046038577995	-1
570	407.065	548.7346	16.527779	400.59976	544.69965	10.5	1080	7.621046038577995	-1
630	407.065	548.7346	16.527779	400.59976	544.69965	10.5	1080	7.621046038577995	-1
690	407.065	548.7346	16.527779	400.59976	544.69965	10.5	1080	7.621046038577995	-1
750	407.065	548.7346	16.527779	400.59976	544.69965	10.5	1080	7.621046038577995	-1
810	407.065	548.7346	16.527779	400.59976	544.69965	10.5	1080	7.621046038577995	-1
870	407.065	548.7346	16.527779	400.59976	544.69965	10.5	1080	7.621046038577995	-1
930	407.065	548.7346	16.527779	400.59976	544.69965	10.5	1080	7.621046038577995	-1
990	407.065	548.7346	16.527779	400.59976	544.69965	10.5	1080	7.621046038577995	-1
1050	407.065	548.7346	16.527779	400.59976	544.69965	10.5	1080	7.621046038577995	-1
1110	407.065	548.7346	16.527779	400.59976	544.69965	10.5	1080	7.621046038577995	-1
1170	407.065	548.7346	16.527779	400.59976	544.69965	10.5	1080	7.621046038577995	-1
1230	407.065	548.7346	16.527779	400.59976	544.69965	10.5	1080	7.621046038577995	-1
1290	407.065	548.7346	16.527779	400.59976	544.69965	10.5	1080	7.621046038577995	-1
1350	407.065	548.7346	16.527779	400.59976	544.69965	10.5	1080	7.621046038577995	-1
1410	407.065	548.7346	16.527779	400.59976	544.69965	10.5	1080	7.621046038577995	-1
