#second	computedX	computedY	computedZ	realX	realY	realZ	witnesscount	deviation	totalDetections
15	410.909	566.9999	19.40909	412.90012	571.3	28.0	66	4.738723587705674	-1
45	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
75	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
105	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
135	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
165	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
195	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
225	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
255	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
285	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
315	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
345	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
375	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
405	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
435	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
465	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
495	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
525	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
555	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
585	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
615	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
645	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
675	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
705	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
735	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
765	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
795	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
825	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
855	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
885	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
915	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
945	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
975	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1005	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1035	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1065	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1095	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1125	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1155	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1185	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1215	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1245	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1275	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1305	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1335	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1365	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1395	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1425	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1455	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1485	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1515	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1545	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1575	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1605	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1635	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1665	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1695	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1725	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1755	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1785	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1815	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1845	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1875	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1905	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1935	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1965	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
1995	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2025	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2055	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2085	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2115	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2145	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2175	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2205	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2235	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2265	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2295	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2325	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2355	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2385	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2415	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2445	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2475	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2505	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2535	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2565	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2595	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2625	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2655	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2685	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2715	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2745	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2775	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2805	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
2835	410.94363	566.9686	19.6875	412.9001	571.2999	28.0	64	4.752667848876728	-1
