#second	computedX	computedY	computedZ	realX	realY	realZ	witnesscount	deviation	totalDetections
30	404.84454	489.95334	5.911111	400.40024	492.30026	0.0	45	5.025923011802694	-1
90	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
150	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
210	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
270	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
330	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
390	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
450	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
510	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
570	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
630	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
690	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
750	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
810	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
870	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
930	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
990	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
1050	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
1110	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
1170	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
1230	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
1290	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
1350	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
1410	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
1470	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
1530	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
1590	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
1650	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
1710	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
1770	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
1830	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
1890	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
1950	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
2010	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
2070	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
2130	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
2190	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
2250	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
2310	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
2370	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
2430	404.9456	489.9	6.0454545	400.40024	492.30026	0.0	44	5.140183631666221	-1
