#second	computedX	computedY	computedZ	realX	realY	realZ	witnesscount	deviation	totalDetections
15	405.9	552.5637	22.113636	406.7001	551.2999	28.0	22	1.495777700572005	-1
45	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
75	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
105	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
135	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
165	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
195	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
225	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
255	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
285	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
315	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
345	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
375	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
405	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
435	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
465	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
495	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
525	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
555	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
585	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
615	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
645	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
675	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
705	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
735	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
765	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
795	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
825	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
855	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
885	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
915	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
945	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
975	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1005	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1035	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1065	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1095	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1125	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1155	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1185	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1215	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1245	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1275	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1305	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1335	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1365	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1395	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1425	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1455	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1485	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1515	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1545	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1575	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1605	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1635	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1665	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1695	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1725	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1755	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1785	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
1815	405.93475	553.0914	22.52174	406.7001	551.29987	28.0	23	1.9481394692879672	-1
