#second	computedX	computedY	computedZ	realX	realY	realZ	witnesscount	deviation	totalDetections
15	425.75	564.0	23.45	425.09988	564.7001	35.0	10	0.9553812405061937	-1
45	427.1667	557.2333	24.5	425.0999	564.70013	35.0	9	7.747613532937263	-1
75	426.25452	564.06366	23.545454	425.0999	564.70013	35.0	11	1.318410339783228	-1
105	427.1667	557.2333	24.5	425.0999	564.70013	35.0	9	7.747613532937263	-1
135	426.25452	564.06366	23.545454	425.0999	564.70013	35.0	11	1.318410339783228	-1
165	427.1667	557.2333	24.5	425.0999	564.70013	35.0	9	7.747613532937263	-1
195	426.25452	564.06366	23.545454	425.0999	564.70013	35.0	11	1.318410339783228	-1
225	427.1667	557.2333	24.5	425.0999	564.70013	35.0	9	7.747613532937263	-1
255	426.25452	564.06366	23.545454	425.0999	564.70013	35.0	11	1.318410339783228	-1
285	427.1667	557.2333	24.5	425.0999	564.70013	35.0	9	7.747613532937263	-1
315	426.25452	564.06366	23.545454	425.0999	564.70013	35.0	11	1.318410339783228	-1
345	427.1667	557.2333	24.5	425.0999	564.70013	35.0	9	7.747613532937263	-1
375	426.25452	564.06366	23.545454	425.0999	564.70013	35.0	11	1.318410339783228	-1
405	427.1667	557.2333	24.5	425.0999	564.70013	35.0	9	7.747613532937263	-1
435	426.25452	564.06366	23.545454	425.0999	564.70013	35.0	11	1.318410339783228	-1
465	427.1667	557.2333	24.5	425.0999	564.70013	35.0	9	7.747613532937263	-1
495	426.25452	564.06366	23.545454	425.0999	564.70013	35.0	11	1.318410339783228	-1
525	427.1667	557.2333	24.5	425.0999	564.70013	35.0	9	7.747613532937263	-1
555	426.25452	564.06366	23.545454	425.0999	564.70013	35.0	11	1.318410339783228	-1
585	427.1667	557.2333	24.5	425.0999	564.70013	35.0	9	7.747613532937263	-1
615	426.25452	564.06366	23.545454	425.0999	564.70013	35.0	11	1.318410339783228	-1
645	427.1667	557.2333	24.5	425.0999	564.70013	35.0	9	7.747613532937263	-1
675	426.25452	564.06366	23.545454	425.0999	564.70013	35.0	11	1.318410339783228	-1
705	427.1667	557.2333	24.5	425.0999	564.70013	35.0	9	7.747613532937263	-1
735	426.25452	564.06366	23.545454	425.0999	564.70013	35.0	11	1.318410339783228	-1
765	427.1667	557.2333	24.5	425.0999	564.70013	35.0	9	7.747613532937263	-1
795	426.25452	564.06366	23.545454	425.0999	564.70013	35.0	11	1.318410339783228	-1
825	427.1667	557.2333	24.5	425.0999	564.70013	35.0	9	7.747613532937263	-1
855	426.25452	564.06366	23.545454	425.0999	564.70013	35.0	11	1.318410339783228	-1
885	427.1667	557.2333	24.5	425.0999	564.70013	35.0	9	7.747613532937263	-1
915	426.25452	564.06366	23.545454	425.0999	564.70013	35.0	11	1.318410339783228	-1
945	427.1667	557.2333	24.5	425.0999	564.70013	35.0	9	7.747613532937263	-1
975	426.25452	564.06366	23.545454	425.0999	564.70013	35.0	11	1.318410339783228	-1
1005	427.1667	557.2333	24.5	425.0999	564.70013	35.0	9	7.747613532937263	-1
1035	426.25452	564.06366	23.545454	425.0999	564.70013	35.0	11	1.318410339783228	-1
1065	427.1667	557.2333	24.5	425.0999	564.70013	35.0	9	7.747613532937263	-1
1095	426.25452	564.06366	23.545454	425.0999	564.70013	35.0	11	1.318410339783228	-1
1125	427.1667	557.2333	24.5	425.0999	564.70013	35.0	9	7.747613532937263	-1
1155	426.25452	564.06366	23.545454	425.0999	564.70013	35.0	11	1.318410339783228	-1
1185	427.1667	557.2333	24.5	425.0999	564.70013	35.0	9	7.747613532937263	-1
1215	426.25452	564.06366	23.545454	425.0999	564.70013	35.0	11	1.318410339783228	-1
1245	427.1667	557.2333	24.5	425.0999	564.70013	35.0	9	7.747613532937263	-1
