#second	computedX	computedY	computedZ	realX	realY	realZ	witnesscount	deviation	totalDetections
15	415.56403	561.20404	23.66	412.90012	571.3	28.0	25	10.441482998603	-1
45	418.9941	561.9235	21.0	412.9001	571.2999	28.0	17	11.182758376921102	-1
75	415.56403	561.20404	23.66	412.9001	571.2999	28.0	25	10.441431769230316	-1
105	418.9941	561.9235	21.0	412.9001	571.2999	28.0	17	11.182758376921102	-1
135	415.56403	561.20404	23.66	412.9001	571.2999	28.0	25	10.441431769230316	-1
165	418.9941	561.9235	21.0	412.9001	571.2999	28.0	17	11.182758376921102	-1
195	415.56403	561.20404	23.66	412.9001	571.2999	28.0	25	10.441431769230316	-1
225	418.9941	561.9235	21.0	412.9001	571.2999	28.0	17	11.182758376921102	-1
255	415.56403	561.20404	23.66	412.9001	571.2999	28.0	25	10.441431769230316	-1
285	418.9941	561.9235	21.0	412.9001	571.2999	28.0	17	11.182758376921102	-1
315	415.56403	561.20404	23.66	412.9001	571.2999	28.0	25	10.441431769230316	-1
345	418.9941	561.9235	21.0	412.9001	571.2999	28.0	17	11.182758376921102	-1
375	415.56403	561.20404	23.66	412.9001	571.2999	28.0	25	10.441431769230316	-1
405	418.9941	561.9235	21.0	412.9001	571.2999	28.0	17	11.182758376921102	-1
435	415.56403	561.20404	23.66	412.9001	571.2999	28.0	25	10.441431769230316	-1
465	418.9941	561.9235	21.0	412.9001	571.2999	28.0	17	11.182758376921102	-1
495	415.56403	561.20404	23.66	412.9001	571.2999	28.0	25	10.441431769230316	-1
525	418.9941	561.9235	21.0	412.9001	571.2999	28.0	17	11.182758376921102	-1
555	415.56403	561.20404	23.66	412.9001	571.2999	28.0	25	10.441431769230316	-1
585	418.9941	561.9235	21.0	412.9001	571.2999	28.0	17	11.182758376921102	-1
615	415.56403	561.20404	23.66	412.9001	571.2999	28.0	25	10.441431769230316	-1
645	418.9941	561.9235	21.0	412.9001	571.2999	28.0	17	11.182758376921102	-1
675	415.56403	561.20404	23.66	412.9001	571.2999	28.0	25	10.441431769230316	-1
705	418.9941	561.9235	21.0	412.9001	571.2999	28.0	17	11.182758376921102	-1
735	415.56403	561.20404	23.66	412.9001	571.2999	28.0	25	10.441431769230316	-1
765	418.9941	561.9235	21.0	412.9001	571.2999	28.0	17	11.182758376921102	-1
795	415.56403	561.20404	23.66	412.9001	571.2999	28.0	25	10.441431769230316	-1
825	418.9941	561.9235	21.0	412.9001	571.2999	28.0	17	11.182758376921102	-1
855	415.56403	561.20404	23.66	412.9001	571.2999	28.0	25	10.441431769230316	-1
885	418.9941	561.9235	21.0	412.9001	571.2999	28.0	17	11.182758376921102	-1
915	415.56403	561.20404	23.66	412.9001	571.2999	28.0	25	10.441431769230316	-1
