#second	computedX	computedY	computedZ	realX	realY	realZ	witnesscount	deviation	totalDetections
15	403.53333	474.56665	4.0833335	400.4001	492.29987	0.0	6	18.00789041833301	-1
45	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
75	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
105	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
135	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
165	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
195	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
225	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
255	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
285	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
315	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
345	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
375	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
405	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
435	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
465	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
495	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
525	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
555	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
585	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
615	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
645	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
675	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
705	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
735	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
765	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
795	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
825	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
855	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
885	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
915	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
945	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
975	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
1005	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
1035	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
1065	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
1095	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
1125	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
1155	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
1185	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
1215	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
1245	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
1275	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
1305	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
1335	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
1365	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
1395	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
1425	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
1455	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
1485	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
1515	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
1545	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
1575	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
1605	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
1635	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
1665	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
1695	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
1725	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
1755	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
1785	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
1815	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
1845	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
1875	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
1905	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
1935	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
1965	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
1995	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
2025	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
2055	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
2085	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
2115	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
2145	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
2175	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
2205	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
2235	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
2265	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
2295	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
2325	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
2355	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
2385	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
2415	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
2445	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
2475	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
2505	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
2535	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
2565	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
2595	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
2625	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
2655	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
2685	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
2715	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
2745	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
2775	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
2805	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
2835	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
2865	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
2895	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
2925	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
2955	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
2985	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
3015	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
3045	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
3075	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
3105	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
3135	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
3165	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
3195	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
3225	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
3255	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
3285	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
3315	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
3345	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
3375	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
3405	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
3435	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
3465	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
3495	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
3525	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
3555	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
3585	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
3615	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
3645	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
3675	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
3705	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
3735	403.53333	474.56665	4.0833335	400.40005	492.29987	0.0	6	18.00789572819097	-1
3765	405.0875	484.0	4.8125	400.40005	492.29987	0.0	8	9.532043593231181	-1
