#second	computedX	computedY	computedZ	realX	realY	realZ	witnesscount	deviation	totalDetections
15	419.80334	557.53564	18.50685	406.7001	551.2999	28.0	146	14.511343837974078	-1
45	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
75	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
105	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
135	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
165	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
195	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
225	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
255	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
285	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
315	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
345	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
375	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
405	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
435	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
465	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
495	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
525	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
555	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
585	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
615	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
645	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
675	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
705	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
735	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
765	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
795	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
825	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
855	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
885	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
915	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
945	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
975	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1005	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1035	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1065	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1095	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1125	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1155	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1185	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1215	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1245	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1275	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1305	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1335	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1365	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1395	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1425	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1455	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1485	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1515	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1545	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1575	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1605	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1635	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1665	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1695	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1725	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1755	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1785	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1815	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1845	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1875	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1905	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1935	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1965	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
1995	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
2025	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
2055	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
2085	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
2115	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
2145	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
2175	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
2205	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
2235	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
2265	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
2295	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
2325	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
2355	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
2385	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
2415	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
2445	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
2475	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
2505	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
2535	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
2565	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
2595	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
2625	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
2655	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
2685	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
2715	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
2745	419.65732	557.3312	18.443262	406.7001	551.29987	28.0	141	14.292169767266376	-1
